DATE,STATION_NAME,NB_VALID,DEPARTEMENT
2019-07-01,SAINT-OUEN-L'AUMONE,1913,95
2019-07-01,SAINT-OUEN-L'AUMONE-LIESSE,2075,95
2019-07-01,SAINT-OUEN-L'AUMONE-QUARTIER DE L'EGLISE,376,95
2019-07-01,SAINT-PAUL (LE MARAIS),12508,75
2019-07-01,SAINT-PHILIPPE-DU-ROULE,8864,75
2019-07-01,SAINT-PLACIDE,7917,75
2019-07-01,SAINT-QUENTIN-EN-YVELINES,18810,78
2019-07-01,SAINT-SEBASTIEN FROISSART,3550,75
2019-07-01,SAINT-SULPICE,5188,75
2019-07-01,SAINTE-COLOMBE-SEPTVEILLES,128,77
2019-07-01,SAINTE-GENEVIEVE-DES-BOIS,4989,91
2019-07-01,SANNOIS,3966,95
2019-07-01,SANTEUIL-LE-PERCHAY,40,95
2019-07-01,SARCELLES-SAINT-BRICE,1286,95
2019-07-01,SARTROUVILLE,14426,78
2019-07-01,SAVIGNY-LE-TEMPLE-NANDY,5026,77
2019-07-01,SAVIGNY-SUR-ORGE,8601,91
2019-07-01,SEGUR,5516,75
2019-07-01,SENTIER,8805,75
2019-07-01,SERMAISE,100,91
2019-07-01,SEUGY,82,95
2019-07-01,SEVRAN-BEAUDOTTES,10426,93
2019-07-01,SEVRAN-LIVRY,6187,93
2019-07-01,SEVRES RIVE GAUCHE,1190,92
2019-07-01,SEVRES-BABYLONE,11165,75
2019-07-01,SEVRES-LECOURBE,49,75
2019-07-01,SEVRES-VILLE-D'AVRAY,1925,92
2019-07-01,SIMPLON,6653,75
2019-07-01,SOLFERINO,4761,75
2019-07-01,SOUPPES,650,77
2019-07-01,STADE DE FRANCE-SAINT-DENIS,14517,93
2019-07-01,STAINS CERISAIE,1729,93
2019-07-01,STALINGRAD,17937,75
2019-07-01,STRASBOURG-SAINT-DENIS,22546,75
2019-07-01,SULLY-MORLAND,3555,75
2019-07-01,SURESNES-MONT VALERIEN,3820,92
2019-07-01,SURVILLIERS-FOSSES,2664,95
2019-07-01,TACOIGNIERES-RICHEBOURG,258,78
2019-07-01,TAVERNY,1321,95
2019-07-01,TEMPLE,2779,75
2019-07-01,TERNES,8668,75
2019-07-01,THIEUX-NANTOUILLET,25,77
2019-07-01,THOMERY,91,77
2019-07-01,THUN-LE-PARADIS,368,95
2019-07-01,TOLBIAC,8144,75
2019-07-01,TOURNAN,1947,77
2019-07-01,TRAPPES,4740,78
2019-07-01,TRIEL-SUR-SEINE,586,78
2019-07-01,TRILPORT,909,77
2019-07-01,TRINITE-D'ESTIENNE D'ORVES,5646,75
2019-07-01,TROCADERO,21143,75
2019-07-01,TUILERIES,5169,75
2019-07-01,US,117,95
2019-07-01,VAIRES-TORCY,3067,77
2019-07-01,VAL-D'ARGENTEUIL,4240,95
2019-07-01,VALMONDOIS,426,95
2019-07-01,VANEAU,2341,75
2019-07-01,VANVES-MALAKOFF,1551,92
2019-07-01,VARENNE,2273,75
2019-07-01,VAUBOYEN,235,78
2019-07-01,VAUCELLES,399,95
2019-07-01,VAUCRESSON,1762,92
2019-07-01,VAUGIRARD (ADOLPHE CHERIOU),9105,75
2019-07-01,VAUX-SUR-SEINE,352,95
2019-07-01,VAVIN,3967,75
2019-07-01,VERNEUIL-L'ETANG,678,77
2019-07-01,VERNOU-SUR-SEINE,44,77
2019-07-01,VERNOUILLET-VERNEUIL,3144,95
2019-07-01,VERSAILLES CHATEAU,4102,78
2019-07-01,VERSAILLES RIVE DROITE,5429,78
2019-07-01,VERSAILLES-CHANTIERS,18425,78
2019-07-01,VERT-GALANT,6692,77
2019-07-01,VIARMES,290,95
2019-07-01,VICTOR HUGO,11078,75
2019-07-01,VIGNEUX-SUR-SEINE,7106,91
2019-07-01,VILLABE,167,91
2019-07-01,VILLAINES,95,95
2019-07-01,VILLEJUIF-LEO LAGRANGE,7506,94
2019-07-01,VILLEJUIF-LOUIS ARAGON,19246,94
2019-07-01,VILLEJUIF-PAUL VAILLANT-COUTURIER,6301,94
2019-07-01,VILLENEUVE-LE-ROI,1393,94
2019-07-01,VILLENEUVE-SAINT-GEORGES,9117,94
2019-07-01,VILLENEUVE-TRIAGE,870,94
2019-07-01,VILLENNES-SUR-SEINE,568,78
2019-07-01,VILLEPARISIS-MITRY-LE-NEUF,4615,77
2019-07-01,VILLEPINTE,3175,93
2019-07-01,VILLEPREUX-LES-CLAYES,2532,78
2019-07-01,VILLETANEUSE U,1238,93
2019-07-01,VILLIERS,14009,75
2019-07-01,VILLIERS-LE-BEL-GONESSE-ARNOUVILLE,12780,95
2019-07-01,VILLIERS-MONTBARBIN,61,77
2019-07-01,VILLIERS-NEAUPHLE PONTCHARTRAIN,877,78
2019-07-01,VILLIERS-SUR-MARNE-PLESSIS-TREVISE,11306,94
2019-07-01,VIROFLAY RIVE DROITE,2338,78
2019-07-01,VIROFLAY RIVE GAUCHE,5855,78
2019-07-01,VIRY-CHATILLON,1240,91
2019-07-01,VITRY-SUR-SEINE,6192,94
2019-07-01,VOLONTAIRES,7206,75
2019-07-01,VOLTAIRE (LEON BLUM),12655,75
2019-07-01,VOSVES,35,91
2019-07-01,VULAINES-SUR-SEINE-SAMOREAU,15,77
2019-07-01,WAGRAM,6582,75
2019-07-01,YERRES,5089,91
2019-07-02,ABBESSES,4056,75
2019-07-02,ABLON,1236,91
2019-07-02,ACHERES-GRAND-CORMIER,87,78
2019-07-02,ACHERES-VILLE,5422,78
2019-07-02,AEROPORT CHARLES DE GAULLE 1,7299,93
2019-07-02,AEROPORT CHARLES DE GAULLE 2-TGV,8135,93
2019-07-02,ALESIA,12692,75
2019-07-02,ALEXANDRE DUMAS,9469,75
2019-07-02,ALLEE DE LA TOUR RENDEZ-VOUS,15,93
2019-07-02,ALMA-MARCEAU,10434,75
2019-07-02,ANATOLE FRANCE,11385,92
2019-07-02,ANDRESY,510,78
2019-07-02,ANGERVILLE,243,91
2019-07-02,ANVERS,10754,75
2019-07-02,ARGENTEUIL,15004,95
2019-07-02,ARGENTINE,8527,75
2019-07-02,ARPAJON,1537,91
2019-07-02,ARTS ET METIERS,9903,75
2019-07-02,ASNIERES,7286,92
2019-07-02,ASSEMBLEE NATIONALE,3426,75
2019-07-02,ATHIS-MONS,1653,91
2019-07-02,AUBERGENVILLE-ELISABETHVILLE,2119,95
2019-07-02,AUBERVILLIERS-PANTIN (QUATRE CHEMINS),19919,93
2019-07-02,AULNAY-SOUS-BOIS,16940,93
2019-07-02,AUSTERLITZ,25713,75
2019-07-02,AUVERS-SUR-OISE,91,95
2019-07-02,AVENUE DU PRESIDENT KENNEDY,2974,75
2019-07-02,AVENUE EMILE ZOLA,4907,75
2019-07-02,AVENUE FOCH,1597,75
2019-07-02,AVENUE HENRI MARTIN,1505,75
2019-07-02,AVRON,5120,75
2019-07-02,BAGNEUX-SUR-LOING,87,77
2019-07-02,BALARD,19297,75
2019-07-02,BALLANCOURT,479,91
2019-07-02,BARBES-ROCHECHOUART,20415,75
2019-07-02,BASILIQUE DE SAINT-DENIS,12880,93
2019-07-02,BASTILLE,31528,75
2019-07-02,BECON-LES-BRUYERES,9059,92
2019-07-02,BEL-AIR,6683,75
2019-07-02,BELLEVILLE,28757,75
2019-07-02,BELLEVUE,1407,92
2019-07-02,BELLOY-SAINT-MARTIN,186,95
2019-07-02,BERAULT,8496,93
2019-07-02,BERCY,13652,75
2019-07-02,BESSANCOURT,737,95
2019-07-02,BEYNES,173,78
2019-07-02,BIBLIOTHEQUE FRANCOIS MITTERRAND,39839,75
2019-07-02,BIEVRES,569,91
2019-07-02,BILLANCOURT,9527,92
2019-07-02,BIR-HAKEIM (GRENELLE),3672,75
2019-07-02,BLANC-MESNIL,5016,93
2019-07-02,BLANCHE,7550,75
2019-07-02,BOBIGNY-PABLO PICASSO,23219,93
2019-07-02,BOBIGNY-PANTIN (RAYMOND QUENEAU),8746,93
2019-07-02,BOIGNEVILLE,37,91
2019-07-02,BOIS-COLOMBES,7491,92
2019-07-02,BOIS-LE-ROI,993,77
2019-07-02,BOISSIERE,3320,75
2019-07-02,BOISSISE-LE-ROI,125,77
2019-07-02,BOISSY-L'AILLERIE,191,95
2019-07-02,BOLIVAR,1540,75
2019-07-02,BONDY,7927,93
2019-07-02,BONNE NOUVELLE,13713,75
2019-07-02,BONNIERES,527,78
2019-07-02,BOTZARIS,2778,75
2019-07-02,BOUCICAUT,8710,75
2019-07-02,BOUFFEMONT-MOISSELLES,905,95
2019-07-02,BOUGIVAL,850,78
2019-07-02,BOULAINVILLIERS,2149,75
2019-07-02,BOULEVARD VICTOR,3861,75
2019-07-02,BOULOGNE-JEAN JAURES,10949,92
2019-07-02,BOULOGNE-PONT DE SAINT CLOUD,9030,92
2019-07-02,BOURAY,2226,91
2019-07-02,BOURGET T11,2622,93
2019-07-02,BOURRON-MARLOTTE-GREZ,129,77
2019-07-02,BOURSE,11456,75
2019-07-02,BOUSSY-SAINT-ANTOINE,4960,94
2019-07-02,BOUTIGNY-SUR-ESSONNE,149,91
2019-07-02,BREGUET-SABIN,4049,75
2019-07-02,BRETIGNY,8970,91
2019-07-02,BREUILLET-BRUYERES-LE-CHATEL,468,91
2019-07-02,BREUILLET-VILLAGE,568,91
2019-07-02,BREVAL,304,78
2019-07-02,BROCHANT,7988,75
2019-07-02,BRUNOY,5674,77
2019-07-02,BRUYERES-SUR-OISE,69,95
2019-07-02,BUNO-GIRONVILLE,57,91
2019-07-02,BUTTES-CHAUMONT,1530,75
2019-07-02,BUZENVAL,5654,75
2019-07-02,CADET,7739,75
2019-07-02,CAMPO-FORMIO,3597,75
2019-07-02,CARDINAL-LEMOINE,3674,75
2019-07-02,CARREFOUR PLEYEL,7855,93
2019-07-02,CENSIER-DAUBENTON,7700,75
2019-07-02,CERGY LE HAUT,9961,95
2019-07-02,CERGY-PREFECTURE,16967,95
2019-07-02,CERGY-SAINT-CHRISTOPHE,5529,95
2019-07-02,CERNAY,2964,95
2019-07-02,CESSON,1738,77
2019-07-02,CHAMARANDE,198,91
2019-07-02,CHAMP DE COURSES D'ENGHIEN,2456,95
2019-07-02,CHAMP DE MARS-TOUR EIFFEL,9550,75
2019-07-02,CHAMPAGNE-SUR-OISE,305,95
2019-07-02,CHAMPAGNE-SUR-SEINE,423,77
2019-07-02,CHAMPBENOIST-POIGNY,246,77
2019-07-02,CHAMPS-ELYSEES-CLEMENCEAU,8711,75
2019-07-02,CHANGIS-SAINT-JEAN,318,77
2019-07-02,CHANTELOUP-LES-VIGNES,679,78
2019-07-02,CHAPONVAL,29,95
2019-07-02,CHARDON-LAGACHE,1623,75
2019-07-02,CHARENTON-ECOLES,8348,94
2019-07-02,CHARLES DE GAULLE ETOILE,15211,75
2019-07-02,CHARLES MICHELS,12974,75
2019-07-02,CHARONNE,11354,75
2019-07-02,CHARS,204,95
2019-07-02,CHARTRETTES,36,77
2019-07-02,CHATEAU D'EAU,10822,75
2019-07-02,CHATEAU DE VINCENNES,14949,94
2019-07-02,CHATEAU ROUGE,18922,75
2019-07-02,CHATEAU-LANDON,5476,75
2019-07-02,CHATELET,27130,75
2019-07-02,CHATELET-LES HALLES,39631,75
2019-07-02,CHATILLON-MONTROUGE,23492,92
2019-07-02,CHAUSSEE D'ANTIN (LA FAYETTE),20246,75
2019-07-02,CHAVILLE RIVE DROITE,3430,78
2019-07-02,CHAVILLE RIVE GAUCHE,1333,78
2019-07-02,CHAVILLE-VELIZY,2191,78
2019-07-02,CHELLES-GOURNAY,14327,77
2019-07-02,CHEMIN D'ANTONY,505,
2019-07-02,CHEMIN VERT,3742,75
2019-07-02,CHENAY-GAGNY,2819,93
2019-07-02,CHEVALERET,10377,75
2019-07-02,CHILLY-MAZARIN,936,91
2019-07-02,CHOISY-LE-ROI,15420,94
2019-07-02,CITE,3956,75
2019-07-02,CLAMART,2886,92
2019-07-02,CLICHY-LEVALLOIS,20429,92
2019-07-02,COIGNIERES,549,78
2019-07-02,COLOMBES,7396,92
2019-07-02,COLONEL FABIEN,12699,75
2019-07-02,COMBS-LA-VILLE-QUINCY,5324,77
2019-07-02,COMMERCE,8923,75
2019-07-02,COMPANS,51,77
2019-07-02,CONCORDE,15082,75
2019-07-02,CONFLANS-FIN-D'OISE,5630,78
2019-07-02,CONFLANS-SAINTE-HONORINE,5407,78
2019-07-02,CONVENTION,13915,75
2019-07-02,CORBEIL-ESSONNES,4821,91
2019-07-02,CORENTIN CARIOU,8233,75
2019-07-02,CORENTIN-CELTON,9543,92
2019-07-02,CORMEILLES-EN-PARISIS,5217,95
2019-07-02,CORVISART,5968,75
2019-07-02,COUILLY-SAINT-GERMAIN-QUINCY,127,77
2019-07-02,COULOMMIERS,1110,77
2019-07-02,COUR SAINT-EMILION,17487,75
2019-07-02,COURBEVOIE,4235,92
2019-07-02,COURCELLES,7606,75
2019-07-02,COURONNES,8340,75
2019-07-02,CRECY-EN-BRIE-LA-CHAPELLE,193,77
2019-07-02,CRETEIL POMP,10376,94
2019-07-02,CRETEIL-L'ECHAT (HOPITAL MONDOR),6896,94
2019-07-02,CRETEIL-P. LAC,8882,94
2019-07-02,CRETEIL-PREFECTURE (HOTEL DE VILLE),14261,94
2019-07-02,CRETEIL-UNIVERSITE,9620,94
2019-07-02,CRIMEE,14973,75
2019-07-02,CROIX DE CHAVAUX (JACQUES DUCLOS),13035,93
2019-07-02,CROUY-SUR-OURCQ,144,77
2019-07-02,DAMMARTIN-JUILLY-SAINT-MARD,1406,77
2019-07-02,DANUBE,1493,75
2019-07-02,DAUMESNIL,14575,75
2019-07-02,DENFERT-ROCHEREAU,9469,75
2019-07-02,DEUIL-MONTMAGNY,2862,95
2019-07-02,DOMONT,3476,95
2019-07-02,DOURDAN,1031,91
2019-07-02,DOURDAN-LA-FORET,49,91
2019-07-02,DRANCY,9815,93
2019-07-02,DUGNY COURNEUVE,815,93
2019-07-02,DUGOMMIER,7361,75
2019-07-02,DUROC,12110,75
2019-07-02,ECOLE MILITAIRE,10049,75
2019-07-02,ECOLE VETERINAIRE DE MAISONS-ALFORT,9445,94
2019-07-02,ECOUEN-EZANVILLE,2697,95
2019-07-02,EDGAR QUINET,3974,75
2019-07-02,EGLISE D'AUTEUIL,481,75
2019-07-02,EGLISE DE PANTIN,11238,93
2019-07-02,EGLY,556,91
2019-07-02,EMERAINVILLE-PONTAULT-COMBAULT,6128,77
2019-07-02,ENGHIEN-LES-BAINS,10480,95
2019-07-02,EPINAY SUR ST11,3479,93
2019-07-02,EPINAY VIL T11,1144,93
2019-07-02,EPINAY-SUR-ORGE,3884,91
2019-07-02,EPINAY-SUR-SEINE,1992,95
2019-07-02,EPINAY-VILLETANEUSE,7979,95
2019-07-02,EPLUCHES,45,95
2019-07-02,EPONE-MEZIERES,1043,78
2019-07-02,ERAGNY-NEUVILLE,754,95
2019-07-02,ERMONT-EAUBONNE,12175,95
2019-07-02,ERMONT-HALTE,912,95
2019-07-02,ESBLY,1754,77
2019-07-02,ESPLANADE DE LA DEFENSE,33989,92
2019-07-02,ESSONNES-ROBINSON,240,91
2019-07-02,ETAMPES,3552,91
2019-07-02,ETIENNE-MARCEL,6272,75
2019-07-02,ETRECHY,792,91
2019-07-02,EUROPE,4809,75
2019-07-02,EVRY,775,91
2019-07-02,EVRY-COURCOURONNES,14425,91
2019-07-02,EXELMANS,5317,75
2019-07-02,FAIDHERBE-CHALIGNY,8445,75
2019-07-02,FALGUIERE,2633,75
2019-07-02,FAREMOUTIERS-POMMEUSE,313,77
2019-07-02,FELIX FAURE,4860,75
2019-07-02,FILLES DU CALVAIRE,3960,75
2019-07-02,FONTAINE-LE-PORT,62,77
2019-07-02,FONTAINEBLEAU-AVON,2543,77
2019-07-02,FONTENAY-LE-FLEURY,1893,78
2019-07-02,FORT D'AUBERVILLIERS,11293,93
2019-07-02,FR. POPULAIRE,8422,93
2019-07-02,FRANCONVILLE-LE-PLESSIS-BOUCHARD,6182,95
2019-07-02,FRANKLIN-D.ROOSEVELT,20053,75
2019-07-02,FRATERNELLE,989,94
2019-07-02,FREINVILLE-SEVRAN,5,93
2019-07-02,FREPILLON,375,95
2019-07-02,GABRIEL PERI-ASNIERES-GENNEVILLIERS,14441,92
2019-07-02,GAGNY,6967,93
2019-07-02,GAITE,8100,75
2019-07-02,GALLIENI (PARC DE BAGNOLET),15016,93
2019-07-02,GAMBETTA,19676,75
2019-07-02,GARANCIERES-LA QUEUE,411,78
2019-07-02,GARCHES-MARNES-LA-COQUETTE,2754,92
2019-07-02,GARE DE GENNEVILLIERS,3532,95
2019-07-02,GARE DE L'EST,94472,75
2019-07-02,GARE DE LYON,51728,75
2019-07-02,GARE DU NORD,101261,75
2019-07-02,GARGAN,10,93
2019-07-02,GARGENVILLE,316,95
2019-07-02,GARGES-SARCELLES,22538,95
2019-07-02,GARIBALDI,9040,93
2019-07-02,GAZERAN,73,78
2019-07-02,GEORGE V,18685,75
2019-07-02,GLACIERE,11251,75
2019-07-02,GONCOURT (HOPITAL SAINT-LOUIS),6780,75
2019-07-02,GOUSSAINVILLE,5911,95
2019-07-02,GRAND-BOURG,197,91
2019-07-02,GRANDS BOULEVARDS (RUE MONTMARTRE),18028,75
2019-07-02,GRAVIGNY-BALIZY,730,91
2019-07-02,GRETZ-ARMAINVILLIERS,815,77
2019-07-02,GRIGNY-CENTRE,8044,91
2019-07-02,GROS-NOYER-SAINT-PRIX,1669,95
2019-07-02,GROSLAY,1471,95
2019-07-02,GUERARD-LA-CELLE-SUR-MORIN,84,77
2019-07-02,GUILLERVAL,33,91
2019-07-02,GUY MOQUET,11241,75
2019-07-02,HAUSSMANN-SAINT-LAZARE,33777,75
2019-07-02,HAVRE-CAUMARTIN,16875,75
2019-07-02,HERBLAY,5042,95
2019-07-02,HERICY,73,77
2019-07-02,HOCHE,14719,93
2019-07-02,HOTEL DE VILLE,31752,75
2019-07-02,HOUDAN,1192,78
2019-07-02,HOUILLES-CARRIERES-SUR-SEINE,15179,78
2019-07-02,IENA,6755,75
2019-07-02,IGNY,473,91
2019-07-02,INVALIDES,14440,75
2019-07-02,ISLES-ARMENTIERES-CONGIS,106,77
2019-07-02,ISSOU-PORCHEVILLE,141,78
2019-07-02,ISSY,3272,92
2019-07-02,ISSY-VAL DE SEINE,12285,92
2019-07-02,IVRY-SUR-SEINE,5618,94
2019-07-02,Inconnu,4325,
2019-07-02,JACQUES BONSERGENT,6556,75
2019-07-02,JASMIN,3507,75
2019-07-02,JAURES,16160,75
2019-07-02,JAVEL,7231,75
2019-07-02,JOURDAIN,8072,75
2019-07-02,JOUY-EN-JOSAS,576,78
2019-07-02,JULES JOFFRIN,11502,75
2019-07-02,JUSSIEU,9901,75
2019-07-02,JUVISY,13224,91
2019-07-02,JUZIERS,226,95
2019-07-02,KLEBER,2341,75
2019-07-02,L'ABBAYE,5,94
2019-07-02,L'ETANG-LA-VILLE,538,78
2019-07-02,L'ISLE-ADAM-PARMAIN,626,95
2019-07-02,LA BARRE-ORMESSON,2755,95
2019-07-02,LA CELLE-SAINT-CLOUD,2169,92
2019-07-02,LA CHAPELLE,17983,75
2019-07-02,LA COURNEUVE 8 MAI 1945,17811,93
2019-07-02,LA COURNEUVE-AUBERVILLIERS,17453,93
2019-07-02,LA DEFENSE-GRANDE ARCHE,92602,92
2019-07-02,LA FERTE-ALAIS,296,91
2019-07-02,LA FERTE-SOUS-JOUARRE,1298,77
2019-07-02,LA FOURCHE,6990,75
2019-07-02,LA FRETTE-MONTIGNY,736,95
2019-07-02,LA GARENNE-COLOMBES,6408,92
2019-07-02,LA GRANDE PAROISSE,58,77
2019-07-02,LA MOTTE-PICQUET-GRENELLE,22745,75
2019-07-02,LA MUETTE,10125,75
2019-07-02,LA NORVILLE-SAINT-GERMAIN-LES-ARPAJON,621,91
2019-07-02,LA PLAINE-STADE DE FRANCE,19130,93
2019-07-02,LA REMISE A JORELLE,5,93
2019-07-02,LA TOUR MAUBOURG,5205,75
2019-07-02,LA VERRIERE,7468,78
2019-07-02,LAGNY-THORIGNY,6046,77
2019-07-02,LAMARCK-CAULAINCOURT,6626,75
2019-07-02,LARDY,482,91
2019-07-02,LAUMIERE,12267,75
2019-07-02,LE BOURGET,11255,93
2019-07-02,LE BRAS-DE-FER,4190,91
2019-07-02,LE KREMLIN-BICETRE,11841,94
2019-07-02,LE MEE,2547,77
2019-07-02,LE PELETIER,7077,75
2019-07-02,LE PERRAY,850,78
2019-07-02,LE PLESSIS-CHENET,57,91
2019-07-02,LE RAINCY-VILLEMOMBLE-MONTFERMEIL,12259,93
2019-07-02,LE STADE,3462,92
2019-07-02,LE VAL-D'OR,2794,92
2019-07-02,LE VERT-DE-MAISONS,4524,94
2019-07-02,LEDRU-ROLLIN,10177,75
2019-07-02,LES AGNETTES-ASNIERES-GENNEVILLIERS,6217,92
2019-07-02,LES ARDOINES,2906,94
2019-07-02,LES BOULLEREAUX-CHAMPIGNY,3022,94
2019-07-02,LES CLAIRIERES-DE-VERNEUIL,561,78
2019-07-02,LES COQUETIERS,5,93
2019-07-02,LES COURTILLES,11277,92
2019-07-02,LES GOBELINS,9170,75
2019-07-02,LES GRESILLONS,4266,95
2019-07-02,LES HALLES,44933,75
2019-07-02,LES MUREAUX,5476,95
2019-07-02,LES NOUES,1435,91
2019-07-02,LES SABLONS (JARDIN D'ACCLIMATATION),18162,92
2019-07-02,LES SAULES,1219,91
2019-07-02,LES VALLEES,5853,92
2019-07-02,LES YVRIS-NOISY-LE-GRAND,1022,93
2019-07-02,LES-ESSARTS-LE-ROI,883,78
2019-07-02,LIBERTE,7482,94
2019-07-02,LIEGE,4974,75
2019-07-02,LIEUSAINT-MOISSY,7997,77
2019-07-02,LIMAY,427,95
2019-07-02,LIVRY-SUR-SEINE,106,77
2019-07-02,LIZY-SUR-OURCQ,367,77
2019-07-02,LONGJUMEAU,583,91
2019-07-02,LONGUEVILLE,856,77
2019-07-02,LOUIS BLANC,6039,75
2019-07-02,LOUISE MICHEL,10658,92
2019-07-02,LOURMEL,6156,75
2019-07-02,LOUVECIENNES,972,92
2019-07-02,LOUVRE-RIVOLI,3585,75
2019-07-02,LOUVRES,1486,95
2019-07-02,LUZARCHES,331,95
2019-07-02,LYCEE HENRI SELLIER,10,93
2019-07-02,M. MONTROUGE,20080,92
2019-07-02,MABILLON,3966,75
2019-07-02,MADELEINE,23218,75
2019-07-02,MAGENTA,7952,75
2019-07-02,MAIRIE D'ISSY,10841,92
2019-07-02,MAIRIE D'IVRY,8567,94
2019-07-02,MAIRIE DE CLICHY,18669,92
2019-07-02,MAIRIE DE MONTREUIL,23706,93
2019-07-02,MAIRIE DE SAINT-OUEN,13659,93
2019-07-02,MAIRIE DES LILAS,12420,93
2019-07-02,MAISON BLANCHE,5013,75
2019-07-02,MAISONS-ALFORT-ALFORTVILLE,18247,94
2019-07-02,MAISONS-ALFORT-LES JUILLIOTTES,6719,94
2019-07-02,MAISONS-ALFORT-STADE,4784,94
2019-07-02,MAISONS-LAFFITTE,10549,78
2019-07-02,MAISSE,164,91
2019-07-02,MALAKOFF-PLATEAU DE VANVES,9402,92
2019-07-02,MALAKOFF-RUE ETIENNE DOLET,6241,92
2019-07-02,MALESHERBES,6609,75
2019-07-02,MANTES-LA-JOLIE,3722,95
2019-07-02,MANTES-STATION,1333,95
2019-07-02,MARAICHERS,7691,75
2019-07-02,MARCADET-POISSONNIERS,17232,75
2019-07-02,MARCEL SEMBAT,15778,92
2019-07-02,MAREIL-MARLY,10,78
2019-07-02,MAREIL-SUR-MAULDRE,111,78
2019-07-02,MARLES-EN-BRIE,518,77
2019-07-02,MARLY-LE-ROI,2116,78
2019-07-02,MAROLLES-EN-HUREPOIX,1276,91
2019-07-02,MARX DORMOY,9445,75
2019-07-02,MASSY-PALAISEAU,6882,91
2019-07-02,MASSY-VERRIERES,275,91
2019-07-02,MAUBERT-MUTUALITE,4546,75
2019-07-02,MAULE,253,78
2019-07-02,MAURECOURT,604,95
2019-07-02,MEAUX,11363,77
2019-07-02,MELUN,18193,77
2019-07-02,MENILMONTANT,11108,75
2019-07-02,MENNECY,979,91
2019-07-02,MERIEL,354,95
2019-07-02,MERY-VAL D'OISE,248,95
2019-07-02,MEUDON,1130,92
2019-07-02,MEUDON-VAL-FLEURY,3982,92
2019-07-02,MEULAN-HARDRICOURT,547,78
2019-07-02,MICHEL BIZOT,5229,75
2019-07-02,MICHEL-ANGE-AUTEUIL,5626,75
2019-07-02,MICHEL-ANGE-MOLITOR,5094,75
2019-07-02,MIRABEAU,3404,75
2019-07-02,MIROMESNIL,21373,75
2019-07-02,MITRY-CLAYE,3499,77
2019-07-02,MONCEAU,5689,75
2019-07-02,MONNERVILLE,37,91
2019-07-02,MONTEREAU,2250,77
2019-07-02,MONTFORT-L'AMAURY-MERE,813,78
2019-07-02,MONTGALLET,4482,75
2019-07-02,MONTGERON-CROSNE,3716,91
2019-07-02,MONTGEROULT-COURCELLES,35,95
2019-07-02,MONTIGNY-BEAUCHAMP,4595,95
2019-07-02,MONTIGNY-SUR-LOING,207,77
2019-07-02,MONTPARNASSE,108543,75
2019-07-02,MONTREUIL,2720,93
2019-07-02,MONTRY-CONDE,51,77
2019-07-02,MONTSOULT-MAFFLIERS,1806,95
2019-07-02,MORET-VENEUX-LES-SABLONS,811,77
2019-07-02,MORMANT,504,77
2019-07-02,MORTCERF,126,77
2019-07-02,MOULIN-GALANT,420,91
2019-07-02,MOUROUX,127,77
2019-07-02,MOUTON-DUVERNET,2486,75
2019-07-02,MUSEE D'ORSAY,4630,75
2019-07-02,NANGIS,1125,77
2019-07-02,NANTERRE-UNIVERSITE,444,92
2019-07-02,NANTEUIL-SAACY,780,77
2019-07-02,NATION,21919,75
2019-07-02,NATIONALE,6437,75
2019-07-02,NEMOURS-SAINT-PIERRE,1278,77
2019-07-02,NEUVILLE UNIVERSITE,4073,95
2019-07-02,NEZEL-AULNAY,85,78
2019-07-02,NOGENT-LE-PERREUX,6026,94
2019-07-02,NOINTEL-MOURS,493,95
2019-07-02,NOISY-LE-ROI,15,78
2019-07-02,NOISY-LE-SEC,17505,93
2019-07-02,NOTRE-DAME-DE-LORETTE,8159,75
2019-07-02,NOTRE-DAME-DES-CHAMPS,4411,75
2019-07-02,OBERKAMPF,12124,75
2019-07-02,ODEON,12201,75
2019-07-02,OLYMPIADES,20350,75
2019-07-02,OPERA,29598,75
2019-07-02,ORANGIS-BOIS DE L'EPINE,3553,91
2019-07-02,ORGERUS-BEHOUST,305,78
2019-07-02,ORLY VILLE,2674,94
2019-07-02,OSNY,428,95
2019-07-02,OURCQ,10755,75
2019-07-02,OZOIR-LA-FERRIERE,2656,77
2019-07-02,PALAIS ROYAL-MUSEE DU LOUVRE,15918,75
2019-07-02,PANTIN,11760,93
2019-07-02,PARC DES EXPOSITIONS,4306,93
2019-07-02,PARMENTIER,8090,75
2019-07-02,PASSY,10,75
2019-07-02,PASTEUR,8370,75
2019-07-02,PELLEPORT,860,75
2019-07-02,PERE LACHAISE,12396,75
2019-07-02,PEREIRE-LEVALLOIS,12583,75
2019-07-02,PERNETY,8676,75
2019-07-02,PERSAN-BEAUMONT,2982,95
2019-07-02,PETIT-JOUY-LES-LOGES,149,78
2019-07-02,PETIT-VAUX,428,91
2019-07-02,PHILIPPE AUGUSTE,4633,75
2019-07-02,PICPUS,3628,75
2019-07-02,PIERRE CURIE,3960,94
2019-07-02,PIERREFITTE T11,1015,93
2019-07-02,PIERREFITTE-STAINS,9862,93
2019-07-02,PIERRELAYE,1205,95
2019-07-02,PIGALLE,11895,75
2019-07-02,PLACE D'ITALIE,28963,75
2019-07-02,PLACE DE CLICHY,20549,75
2019-07-02,PLACE DES FETES,10520,75
2019-07-02,PLACE MONGE (JARDIN DES PLANTES),6740,75
